Date,High,open_lag_1,low_lag_2,low_lag_1,high_lag_1,Low,Close_1
2018-07-27,25580.22,25468.55,25113.55,25463.16,25587.24,25370.07,25306.83
2018-07-30,25500.16,25520.52,25463.16,25370.07,25580.22,25287.38,25415.19
2018-07-31,25490.98,25439.32,25370.07,25287.38,25500.16,25345.21,25333.82
2018-08-01,25488.8,25345.21,25287.38,25345.21,25490.98,25278.32,25326.16
2018-08-02,25360.48,25461.63,25345.21,25278.32,25488.8,25120.07,25462.58
2018-08-03,25467.9,25256.45,25278.32,25120.07,25360.48,25325.17,25502.18
2018-08-06,25540.02,25360.37,25120.07,25325.17,25467.9,25381.38,25628.91
2018-08-07,25692.72,25437.43,25325.17,25381.38,25540.02,25551.65,25583.75
2018-08-08,25634.11,25551.65,25381.38,25551.65,25692.72,25557.48,25509.23
2018-08-09,25613.31,25615.72,25551.65,25557.48,25634.11,25492.69,25313.14
2018-08-10,25401.19,25589.79,25557.48,25492.69,25613.31,25222.88,25187.7
2018-08-13,25381.39,25401.19,25492.69,25222.88,25401.19,25153.93,25299.92
2018-08-14,25339.51,25327.19,25222.88,25153.93,25381.39,25201.87,25162.41
2018-08-15,25235.37,25215.69,25153.93,25201.87,25339.51,24965.77,25558.73
2018-08-16,25607.34,25235.37,25201.87,24965.77,25235.37,25294.97,25669.32
2018-08-17,25728.16,25294.97,24965.77,25294.97,25607.34,25521.66,25758.69
2018-08-20,25790.17,25550.8,25294.97,25521.66,25728.16,25716.41,25822.29
2018-08-21,25888.82,25727.7,25521.66,25716.41,25790.17,25784.9,25733.6
2018-08-22,25836.16,25786.99,25716.41,25784.9,25888.82,25722.43,25656.98
2018-08-23,25762.56,25825.06,25784.9,25722.43,25836.16,25608.02,25790.35
2018-08-24,25826.05,25714.86,25722.43,25608.02,25762.56,25688.58,26049.64
2018-08-27,26067.57,25688.58,25608.02,25688.58,25826.05,25882.71,26064.02
2018-08-28,26122.24,25882.71,25688.58,25882.71,26067.57,26037.85,26124.57
2018-08-29,26167.94,26092.7,25882.71,26037.85,26122.24,26035.3,25986.92
2018-08-30,26104.37,26082.53,26037.85,26035.3,26167.94,25934.8,25964.82
2018-08-31,26028.83,26099.01,26035.3,25934.8,26104.37,25879.77,25952.48
2018-09-04,25971.77,25964.85,25934.8,25879.77,26028.83,25805.95,25974.99
2018-09-05,26011.22,25916.07,25879.77,25805.95,25971.77,25871.04,25995.87
2018-09-06,26073.68,25919.84,25805.95,25871.04,26011.22,25880.84,25916.54
2018-09-07,26002.99,25973.02,25871.04,25880.84,26073.68,25818.39,25857.07
2018-09-10,26039.96,25951.02,25880.84,25818.39,26002.99,25854.13,25971.06
2018-09-11,26019.92,25991.91,25818.39,25854.13,26039.96,25754.32,25998.92
2018-09-12,26145.72,25841.14,25854.13,25754.32,26019.92,25929.43,26145.99
2018-09-13,26191.64,25989.07,25754.32,25929.43,26145.72,26067.08,26154.67
2018-09-14,26211.11,26083.94,25929.43,26067.08,26191.64,26068.29,26062.12
2018-09-17,26184.47,26169.56,26067.08,26068.29,26211.11,26030.35,26246.96
2018-09-18,26317.34,26151.66,26068.29,26030.35,26184.47,26076.21,26405.76
2018-09-19,26464.41,26076.21,26030.35,26076.21,26317.34,26280.76,26656.98
2018-09-20,26697.49,26287.84,26076.21,26280.76,26464.41,26519.39,26743.5
2018-09-21,26769.16,26519.39,26280.76,26519.39,26697.49,26680.37,26562.05
2018-09-24,26709.94,26726.25,26519.39,26680.37,26769.16,26548.68,26492.21
2018-09-25,26634.85,26705.25,26680.37,26548.68,26709.94,26475.58,26385.28
2018-09-26,26606.09,26601.58,26548.68,26475.58,26634.85,26349.34,26439.93
2018-09-27,26557.01,26536.86,26475.58,26349.34,26606.09,26379.95,26458.31
2018-09-28,26515.76,26418.27,26349.34,26379.95,26557.01,26383.57,26651.21
2018-10-01,26737.98,26407.66,26379.95,26383.57,26515.76,26596.05,26773.94
2018-10-02,26824.78,26598.36,26383.57,26596.05,26737.98,26627.66,26828.39
2018-10-03,26951.81,26648.91,26596.05,26627.66,26824.78,26789.08,26627.48
2018-10-04,26793.82,26833.47,26627.66,26789.08,26951.81,26471.61,26447.05
2018-10-05,26676.16,26784.08,26789.08,26471.61,26793.82,26301.81,26486.78
2018-10-08,26529.35,26632.77,26471.61,26301.81,26676.16,26223.09,26430.57
2018-10-09,26539.94,26399.45,26301.81,26223.09,26529.35,26324.16,25598.74
2018-10-10,26441.73,26469.19,26223.09,26324.16,26539.94,25593.65,25052.83
2018-10-11,25683.64,26441.73,26324.16,25593.65,26441.73,24899.77,25339.99
2018-10-12,25467.55,25518.39,25593.65,24899.77,25683.64,25000.83,25250.55
2018-10-15,25482.42,25407.63,24899.77,25000.83,25467.55,25243.88,25798.42
2018-10-16,25817.68,25332.46,25000.83,25243.88,25482.42,25351.53,25706.68
2018-10-17,25810.09,25351.53,25243.88,25351.53,25817.68,25479.16,25379.45
2018-10-18,25691.46,25705.87,25351.53,25479.16,25810.09,25236.01,25444.34
2018-10-19,25608.71,25645.56,25479.16,25236.01,25691.46,25350.02,25317.41
2018-10-22,25561.34,25421.09,25236.01,25350.02,25608.71,25236.05,25191.43
2018-10-23,25307.7,25492.14,25350.02,25236.05,25561.34,24768.79,24583.42
2018-10-24,25306.23,25038.46,25236.05,24768.79,25307.7,24533.19,24984.55
2018-10-25,25104.29,25172.88,24768.79,24533.19,25306.23,24645.56,24688.31
2018-10-26,24916.16,24736.54,24533.19,24645.56,25104.29,24445.19,24442.92
2018-10-29,25040.58,24770.25,24645.56,24445.19,24916.16,24122.23,24874.64
2018-10-30,24906.68,24818.98,24445.19,24122.23,25040.58,24415.69,25115.76
2018-10-31,25336.55,24482.04,24122.23,24415.69,24906.68,25008.82,25380.74
2018-11-01,25396.47,25008.82,24415.69,25008.82,25336.55,25108.11,25270.83
2018-11-02,25578.98,25142.08,25008.82,25108.11,25396.47,25078.72,25461.7
2018-11-05,25507.35,25443.6,25108.11,25078.72,25578.98,25261.47,25635.01
2018-11-06,25651.86,25261.47,25078.72,25261.47,25507.35,25444.9,26180.3
2018-11-07,26200.14,25452.83,25261.47,25444.9,25651.86,25765.88,26191.22
2018-11-08,26277.82,25788.46,25444.9,25765.88,26200.14,26081.9,25989.3
2018-11-09,26161.49,26139.59,25765.88,26081.9,26277.82,25882.91,25387.18
2018-11-12,25966.71,26149.11,26081.9,25882.91,26161.49,25340.51,25286.49
2018-11-13,25511.03,25959.33,25882.91,25340.51,25966.71,25193.78,25080.5
2018-11-14,25501.29,25321.21,25340.51,25193.78,25511.03,24935.82,25289.27
2018-11-15,25354.56,25388.08,25193.78,24935.82,25501.29,24787.79,25413.22
2018-11-16,25510.23,25061.48,24935.82,24787.79,25354.56,25147.8,25017.44
2018-11-19,25392.61,25242.35,24787.79,25147.8,25510.23,24900.98,24465.64
2018-11-20,24707.26,25392.61,25147.8,24900.98,25392.61,24368.98,24464.69
2018-11-21,24669.79,24618.68,24900.98,24368.98,24707.26,24463.28,24285.95
2018-11-23,24408.8,24541.65,24368.98,24463.28,24669.79,24268.74,24640.24
2018-11-26,24673.29,24336.4,24463.28,24268.74,24408.8,24364.13,24748.73
2018-11-27,24750.73,24364.13,24268.74,24364.13,24673.29,24416.03,25366.43
2018-11-28,25368.93,24557.02,24364.13,24416.03,24750.73,24832.84,25338.84
2018-11-29,25479.04,24832.84,24416.03,24832.84,25368.93,25202.79,25538.46
2018-11-30,25549.71,25340.3,24832.84,25202.79,25479.04,25250.97,25826.43
2018-12-03,25980.21,25307.14,25202.79,25250.97,25549.71,25670.51,25027.07
2018-12-04,25773.12,25779.57,25250.97,25670.51,25980.21,25008.11,24947.67
2018-12-06,24951.01,25752.56,25670.51,25008.11,25773.12,24242.22,24388.95
2018-12-07,25095.62,24737.42,25008.11,24242.22,24951.01,24284.78,24423.26
2018-12-10,24500.81,24918.82,24242.22,24284.78,25095.62,23881.37,24370.24
2018-12-11,24791.26,24360.95,24284.78,23881.37,24500.81,24221.06,24527.27
2018-12-12,24828.29,24719.91,23881.37,24221.06,24791.26,24509.09,24597.38
2018-12-13,24740.96,24509.09,24221.06,24509.09,24828.29,24473.29,24100.51
2018-12-14,24431.14,24575.86,24509.09,24473.29,24740.96,24033.79,23592.98
2018-12-17,24088.08,24408.04,24473.29,24033.79,24431.14,23456.88,23675.64
2018-12-18,23927.77,23986.83,24033.79,23456.88,24088.08,23516.02,23323.66
2018-12-19,24057.34,23769.13,23456.88,23516.02,23927.77,23162.64,22859.6
2018-12-20,23282.2,23693.33,23516.02,23162.64,24057.34,22644.31,22445.37
2018-12-21,23254.59,23224.12,23162.64,22644.31,23282.2,22396.34,21792.2
2018-12-24,22339.87,22871.74,22644.31,22396.34,23254.59,21792.2,22878.45
2018-12-26,22878.92,22317.28,22396.34,21792.2,22339.87,21712.53,23138.82
2018-12-27,23138.89,21857.73,21792.2,21712.53,22878.92,22267.42,23062.4
2018-12-28,23381.88,22629.06,21712.53,22267.42,23138.89,22981.33,23327.46
2018-12-31,23333.18,23213.61,22267.42,22981.33,23381.88,23118.3,23346.24
2019-01-02,23413.47,23153.94,22981.33,23118.3,23333.18,22928.59,22686.22
2019-01-03,23176.39,23058.61,23118.3,22928.59,23413.47,22638.41,23433.16
2019-01-04,23518.64,23176.39,22928.59,22638.41,23176.39,22894.92,23531.35
2019-01-07,23687.74,22894.92,22638.41,22894.92,23518.64,23301.59,23787.45
2019-01-08,23864.65,23474.26,22894.92,23301.59,23687.74,23581.45,23879.12
2019-01-09,23985.45,23680.32,23301.59,23581.45,23864.65,23776.56,24001.92
2019-01-10,24014.78,23844.27,23581.45,23776.56,23985.45,23703.25,23995.95
2019-01-11,23996.32,23811.11,23776.56,23703.25,24014.78,23798.16,23909.84
2019-01-14,23964.9,23940.01,23703.25,23798.16,23996.32,23765.24,24065.59
2019-01-15,24099.14,23880.53,23798.16,23765.24,23964.9,23887.93,24207.16
2019-01-16,24288.61,23914.11,23765.24,23887.93,24099.14,24119.72,24370.1
2019-01-17,24474.46,24139.91,23887.93,24119.72,24288.61,24088.9,24706.35
2019-01-18,24750.22,24147.09,24119.72,24088.9,24474.46,24459.03,24404.48
2019-01-22,24607.76,24534.19,24088.9,24459.03,24750.22,24244.31,24575.62
2019-01-23,24700.98,24607.76,24459.03,24244.31,24607.76,24307.17,24553.24
2019-01-24,24626.3,24577.25,24244.31,24307.17,24700.98,24422.73,24737.2
2019-01-25,24860.15,24579.96,24307.17,24422.73,24626.3,24676.75,24528.22
2019-01-28,24596.98,24687.21,24422.73,24676.75,24860.15,24323.94,24579.96
2019-01-29,24674.87,24596.98,24676.75,24323.94,24596.98,24504.04,25014.86
2019-01-30,25109.62,24519.62,24323.94,24504.04,24674.87,24790.9,24999.67
2019-01-31,25049.62,24826.52,24504.04,24790.9,25109.62,24842.09,25063.89
2019-02-01,25193.15,24954.48,24790.9,24842.09,25049.62,24982.49,25239.37
2019-02-04,25239.91,25025.31,24842.09,24982.49,25193.15,24977.67,25411.52
2019-02-05,25427.32,25062.12,24982.49,24977.67,25239.91,25287.65,25390.3
2019-02-06,25439.04,25287.93,24977.67,25287.65,25427.32,25312.06,25169.53
2019-02-07,25314.26,25371.57,25287.65,25312.06,25439.04,25000.52,25106.33
2019-02-08,25106.39,25265.81,25312.06,25000.52,25314.26,24883.04,25053.11
2019-02-11,25196.75,25042.36,25000.52,24883.04,25106.39,25009.1,25425.76
2019-02-12,25458.98,25142.81,24883.04,25009.1,25196.75,25152.03,25543.27
2019-02-13,25625.95,25152.03,25009.1,25152.03,25458.98,25480.86,25439.39
2019-02-14,25558.9,25480.86,25152.03,25480.86,25625.95,25308.09,25883.25
2019-02-15,25883.72,25460.65,25480.86,25308.09,25558.9,25564.63,25891.32
2019-02-19,25961.44,25564.63,25308.09,25564.63,25883.72,25820.01,25954.44
2019-02-20,25986.2,25849.85,25564.63,25820.01,25961.44,25846.48,25850.63
2019-02-21,25938.88,25872.26,25820.01,25846.48,25986.2,25762.21,26031.81
2019-02-22,26052.9,25922.41,25846.48,25762.21,25938.88,25906.27,26091.95
2019-02-25,26241.42,25906.27,25762.21,25906.27,26052.9,26080.66,26057.98
2019-02-26,26155.29,26126.15,25906.27,26080.66,26241.42,25966.01,25985.16
2019-02-27,26039.68,26051.61,26080.66,25966.01,26155.29,25877.24,25916.0
2019-02-28,26029.21,25995.6,25966.01,25877.24,26039.68,25896.56,26026.32
2019-03-01,26143.92,25984.28,25877.24,25896.56,26029.21,25914.37,25819.65
2019-03-04,26155.98,26019.67,25896.56,25914.37,26143.92,25611.55,25806.63
2019-03-05,25877.15,26122.19,25914.37,25611.55,26155.98,25725.63,25673.46
2019-03-06,25837.61,25829.07,25611.55,25725.63,25877.15,25633.71,25473.23
2019-03-07,25645.45,25818.76,25725.63,25633.71,25837.61,25352.55,25450.24
2019-03-08,25466.14,25645.45,25633.71,25352.55,25645.45,25252.46,25650.88
2019-03-11,25661.63,25347.38,25352.55,25252.46,25466.14,25208.0,25554.66
2019-03-12,25675.44,25208.0,25252.46,25208.0,25661.63,25522.17,25702.89
2019-03-13,25776.49,25600.3,25208.0,25522.17,25675.44,25571.31,25709.94
2019-03-14,25752.84,25637.23,25522.17,25571.31,25776.49,25621.31,25848.87
2019-03-15,25927.91,25692.31,25571.31,25621.31,25752.84,25649.7,25914.1
2019-03-18,25924.77,25720.96,25621.31,25649.7,25927.91,25785.66,25887.38
2019-03-19,26109.68,25801.88,25649.7,25785.66,25924.77,25814.92,25745.67
2019-03-20,25929.52,25987.87,25785.66,25814.92,26109.68,25670.63,25962.51
2019-03-21,26009.9,25867.79,25814.92,25670.63,25929.52,25657.78,25502.32
2019-03-22,25877.01,25688.44,25670.63,25657.78,26009.9,25501.45,25516.83
2019-03-25,25603.27,25844.65,25657.78,25501.45,25877.01,25372.26,25657.73
2019-03-26,25796.29,25490.72,25501.45,25372.26,25603.27,25544.78,25625.59
2019-03-27,25758.17,25649.56,25372.26,25544.78,25796.29,25425.27,25717.46
2019-03-28,25743.41,25676.34,25544.78,25425.27,25758.17,25576.69,25928.68
2019-03-29,25949.32,25693.32,25425.27,25576.69,25743.41,25771.67,26258.42
2019-04-01,26280.9,25827.31,25576.69,25771.67,25949.32,26071.69,26179.13
2019-04-02,26221.24,26075.1,25771.67,26071.69,26280.9,26122.31,26218.13
2019-04-03,26282.17,26213.55,26071.69,26122.31,26221.24,26138.47,26384.63
2019-04-04,26398.9,26238.03,26122.31,26138.47,26282.17,26212.78,26424.99
2019-04-05,26487.57,26213.42,26138.47,26212.78,26398.9,26370.82,26341.02
2019-04-08,26344.65,26427.56,26212.78,26370.82,26487.57,26246.03,26150.58
2019-04-09,26246.34,26312.67,26370.82,26246.03,26344.65,26103.14,26157.16
2019-04-10,26209.49,26243.54,26246.03,26103.14,26246.34,26101.24,26143.05
2019-04-11,26229.88,26173.71,26103.14,26101.24,26209.49,26062.59,26412.3
2019-04-12,26436.68,26188.21,26101.24,26062.59,26229.88,26309.72,26384.77
2019-04-15,26424.85,26357.79,26062.59,26309.72,26436.68,26316.42,26452.66
2019-04-16,26530.71,26407.76,26309.72,26316.42,26424.85,26397.19,26449.54
2019-04-17,26501.02,26482.19,26316.42,26397.19,26530.71,26391.86,26559.54
2019-04-18,26602.42,26468.53,26397.19,26391.86,26501.02,26444.53,26511.05
2019-04-22,26553.05,26463.37,26391.86,26444.53,26602.42,26458.61,26656.39
2019-04-23,26695.96,26510.77,26444.53,26458.61,26553.05,26503.56,26597.05
2019-04-24,26680.58,26513.83,26458.61,26503.56,26695.96,26582.86,26462.08
2019-04-25,26536.48,26652.56,26503.56,26582.86,26680.58,26310.28,26543.33
2019-04-26,26543.56,26426.37,26582.86,26310.28,26536.48,26392.55,26554.39
2019-04-29,26602.54,26454.62,26310.28,26392.55,26543.56,26520.75,26592.91
2019-04-30,26614.04,26559.87,26392.55,26520.75,26602.54,26419.47,26430.14
2019-05-01,26689.39,26594.56,26520.75,26419.47,26614.04,26426.38,26307.79
2019-05-02,26454.69,26639.06,26419.47,26426.38,26689.39,26180.36,26504.95
2019-05-03,26534.96,26407.15,26426.38,26180.36,26454.69,26370.09,26438.48
2019-05-06,26476.27,26379.14,26180.36,26370.09,26534.96,26033.95,25965.09
2019-05-07,26276.9,26160.62,26370.09,26033.95,26476.27,25789.71,25967.33
2019-05-08,26118.1,26276.9,26033.95,25789.71,26276.9,25889.41,25828.36
2019-05-09,25884.89,25933.79,25789.71,25889.41,26118.1,25517.39,25942.37
2019-05-10,26019.32,25878.85,25889.41,25517.39,25884.89,25469.86,25324.99
2019-05-13,25568.06,25763.72,25517.39,25469.86,26019.32,25222.51,25532.05
2019-05-14,25688.96,25568.06,25469.86,25222.51,25568.06,25384.03,25648.02
2019-05-15,25724.89,25384.03,25222.51,25384.03,25688.96,25341.94,25862.68
2019-05-16,25957.63,25400.13,25384.03,25341.94,25724.89,25692.14,25764.0
2019-05-17,25948.74,25692.14,25341.94,25692.14,25957.63,25657.78,25679.9
2019-05-20,25751.71,25719.95,25692.14,25657.78,25948.74,25560.55,25877.33
2019-05-21,25898.27,25655.31,25657.78,25560.55,25751.71,25779.61,25776.61
2019-05-22,25878.21,25782.34,25560.55,25779.61,25898.27,25755.11,25490.47
2019-05-23,25657.99,25818.46,25779.61,25755.11,25878.21,25328.09,25585.69
2019-05-24,25670.81,25657.99,25755.11,25328.09,25657.99,25496.2,25347.77
2019-05-28,25717.63,25551.07,25328.09,25496.2,25670.81,25342.28,25126.41
2019-05-29,25231.46,25616.55,25496.2,25342.28,25717.63,24938.24,25169.88
2019-05-30,25218.54,25231.46,25342.28,24938.24,25231.46,25066.75,24815.04
2019-05-31,25046.31,25139.94,24938.24,25066.75,25218.54,24809.51,24819.78
2019-06-03,24935.21,25046.31,25066.75,24809.51,25046.31,24680.57,25332.18
2019-06-04,25343.77,24830.16,24809.51,24680.57,24935.21,24962.82,25539.57
2019-06-05,25544.66,24962.82,24680.57,24962.82,25343.77,25373.58,25720.66
2019-06-06,25800.3,25451.0,24962.82,25373.58,25544.66,25518.05,25983.94
2019-06-07,26072.75,25567.45,25373.58,25518.05,25800.3,25768.72,26062.68
2019-06-10,26210.61,25768.72,25518.05,25768.72,26072.75,26054.31,26048.51
2019-06-11,26248.67,26090.22,25768.72,26054.31,26210.61,25998.87,26004.83
2019-06-12,26082.1,26180.59,26054.31,25998.87,26248.67,25958.66,26106.77
2019-06-13,26146.91,26040.3,25998.87,25958.66,26082.1,25995.71,26089.61
2019-06-14,26162.28,26036.94,25958.66,25995.71,26146.91,25988.09,26112.53
2019-06-17,26165.78,26076.36,25995.71,25988.09,26162.28,26049.8,26465.54
2019-06-18,26527.19,26108.53,25988.09,26049.8,26165.78,26227.76,26504.0
2019-06-19,26569.75,26228.88,26049.8,26227.76,26527.19,26415.05,26753.17
2019-06-20,26798.63,26490.16,26227.76,26415.05,26569.75,26539.69,26719.13
2019-06-21,26907.37,26665.38,26415.05,26539.69,26798.63,26705.87,26727.54
2019-06-24,26806.52,26749.12,26539.69,26705.87,26907.37,26723.37,26548.22
2019-06-25,26752.31,26727.61,26705.87,26723.37,26806.52,26527.66,26536.82
2019-06-26,26660.04,26731.61,26723.37,26527.66,26752.31,26536.33,26526.58
2019-06-27,26607.24,26599.42,26527.66,26536.33,26660.04,26465.32,26599.96
2019-06-28,26638.35,26523.72,26536.33,26465.32,26607.24,26522.27,26717.43
2019-07-01,26890.64,26605.93,26465.32,26522.27,26638.35,26616.21,26786.68
2019-07-02,26787.56,26805.86,26522.27,26616.21,26890.64,26632.65,26966.0
2019-07-03,26966.0,26719.53,26616.21,26632.65,26787.56,26831.44,26922.12
2019-07-05,26950.81,26832.32,26632.65,26831.44,26966.0,26733.33,26806.14
2019-07-08,26839.14,26867.75,26831.44,26733.33,26950.81,26744.87,26783.49
2019-07-09,26807.7,26835.64,26733.33,26744.87,26839.14,26665.57,26860.2
2019-07-10,26983.45,26725.12,26744.87,26665.57,26807.7,26813.11,27088.08
2019-07-11,27088.45,26851.96,26665.57,26813.11,26983.45,26916.32,27332.03
2019-07-12,27333.79,26950.16,26813.11,26916.32,27088.45,27135.45,27359.16
2019-07-15,27364.69,27139.49,26916.32,27135.45,27333.79,27294.17,27335.63
2019-07-16,27398.68,27364.69,27135.45,27294.17,27364.69,27290.24,27219.85
2019-07-17,27343.06,27349.32,27294.17,27290.24,27398.68,27218.38,27222.97
2019-07-18,27266.81,27320.91,27290.24,27218.38,27343.06,27068.79,27154.2
2019-07-19,27342.96,27191.98,27218.38,27068.79,27266.81,27145.78,27171.9
2019-07-22,27227.77,27246.38,27068.79,27145.78,27342.96,27088.9,27349.19
2019-07-23,27368.81,27174.18,27145.78,27088.9,27227.77,27204.58,27269.97
2019-07-24,27291.04,27231.86,27088.9,27204.58,27368.81,27191.12,27140.98
2019-07-25,27298.43,27262.24,27204.58,27191.12,27291.04,27062.48,27192.45
2019-07-26,27213.7,27247.39,27191.12,27062.48,27298.43,27123.25,27221.35
2019-07-29,27275.85,27166.0,27062.48,27123.25,27213.7,27178.06,27198.02
2019-07-30,27224.36,27192.24,27123.25,27178.06,27275.85,27069.86,26864.27
2019-07-31,27281.65,27145.39,27178.06,27069.86,27224.36,26719.6,26583.42
2019-08-01,27175.59,27244.67,27069.86,26719.6,27281.65,26548.71,26485.01
2019-08-02,26570.02,26879.86,26719.6,26548.71,27175.59,26249.22,25717.74
2019-08-05,26259.23,26528.66,26548.71,26249.22,26570.02,25523.38,26029.52
2019-08-06,26038.68,26259.23,26249.22,25523.38,26259.23,25710.87,26007.07
2019-08-07,26073.21,25810.62,25523.38,25710.87,26038.68,25440.39,26378.19
2019-08-08,26383.61,25814.22,25710.87,25440.39,26073.21,26038.1,26287.44
2019-08-09,26413.36,26086.52,25440.39,26038.1,26383.61,26097.64,25907.37
2019-08-12,26178.95,26337.09,26038.1,26097.64,26413.36,25824.94,26279.91
2019-08-13,26426.97,26169.91,26097.64,25824.94,26178.95,25833.25,25479.42
2019-08-14,26035.08,25888.88,25824.94,25833.25,26426.97,25471.59,25579.39
2019-08-15,25639.69,26035.08,25833.25,25471.59,26035.08,25339.6,25886.01
2019-08-16,25929.65,25514.25,25471.59,25339.6,25639.69,25678.17,26135.79
2019-08-19,26222.32,25678.17,25339.6,25678.17,25929.65,26020.06,25962.44
2019-08-20,26160.12,26020.06,25678.17,26020.06,26222.32,25952.0,26202.73
2019-08-21,26268.32,26086.86,26020.06,25952.0,26160.12,26141.77,26252.24
2019-08-22,26388.78,26145.36,25952.0,26141.77,26268.32,26099.01,25628.9
2019-08-23,26320.29,26271.64,26141.77,26099.01,26388.78,25507.18,25898.83
2019-08-26,25941.25,26134.21,26099.01,25507.18,26320.29,25716.39,25777.9
2019-08-27,26054.02,25826.05,25507.18,25716.39,25941.25,25721.85,26036.1
2019-08-28,26041.57,26014.46,25716.39,25721.85,26054.02,25637.43,26362.25
2019-08-29,26408.84,25712.99,25721.85,25637.43,26041.57,26185.71,26403.28
2019-08-30,26514.62,26249.09,25637.43,26185.71,26408.84,26295.59,26118.02
2019-09-03,26198.26,26476.39,26185.71,26295.59,26514.62,25978.22,26355.47
2019-09-04,26362.35,26198.26,26295.59,25978.22,26198.26,26244.44,26728.15
2019-09-05,26836.3,26301.99,25978.22,26244.44,26362.35,26603.15,26797.46
2019-09-06,26860.87,26603.15,26244.44,26603.15,26836.3,26708.39,26835.51
2019-09-09,26900.83,26790.25,26603.15,26708.39,26860.87,26762.18,26909.43
2019-09-10,26909.43,26866.23,26708.39,26762.18,26900.83,26717.05,27137.04
2019-09-11,27137.04,26805.83,26762.18,26717.05,26909.43,26885.48,27182.45
2019-09-12,27306.73,26928.05,26717.05,26885.48,27137.04,27105.01,27219.52
2019-09-13,27277.55,27197.32,26885.48,27105.01,27306.73,27193.95,27076.82
2019-09-16,27172.87,27216.67,27105.01,27193.95,27277.55,27032.56,27110.8
2019-09-17,27110.8,27146.06,27193.95,27032.56,27172.87,26984.14,27147.08
2019-09-18,27161.93,27010.12,27032.56,26984.14,27110.8,26899.15,27094.79
2019-09-19,27272.17,27075.39,26984.14,26899.15,27161.93,27064.21,26935.07
2019-09-20,27194.75,27186.05,26899.15,27064.21,27272.17,26926.68,26949.99
2019-09-23,27011.07,27102.18,27064.21,26926.68,27194.75,26831.34,26807.77
2019-09-24,27079.68,26851.45,26926.68,26831.34,27011.07,26704.96,26970.71
2019-09-25,27016.56,27034.07,26831.34,26704.96,27079.68,26755.86,26891.12
2019-09-26,27015.07,26866.71,26704.96,26755.86,27016.56,26803.84,26820.25
2019-09-27,27012.54,27004.11,26755.86,26803.84,27015.07,26715.82,26916.83
2019-09-30,26998.86,26987.26,26803.84,26715.82,27012.54,26852.33,26573.04
2019-10-01,27046.21,26852.33,26715.82,26852.33,26998.86,26562.22,26078.62
2019-10-02,26438.04,26962.54,26852.33,26562.22,27046.21,25974.12,26201.04
2019-10-03,26205.2,26425.86,26562.22,25974.12,26438.04,25743.46,26573.72
2019-10-04,26590.74,26039.02,25974.12,25743.46,26205.2,26271.7,26478.02
2019-10-07,26655.84,26271.7,25743.46,26271.7,26590.74,26424.54,26164.04
2019-10-08,26421.81,26502.33,26271.7,26424.54,26655.84,26139.8,26346.01
2019-10-09,26424.31,26276.59,26424.54,26139.8,26421.81,26249.75,26496.67
2019-10-10,26603.31,26308.23,26139.8,26249.75,26424.31,26314.51,26816.59
2019-10-11,27013.97,26317.35,26249.75,26314.51,26603.31,26694.2,26787.36
2019-10-14,26874.33,26694.2,26314.51,26694.2,27013.97,26749.18,27024.8
2019-10-15,27120.11,26766.43,26694.2,26749.18,26874.33,26811.2,27001.98
2019-10-16,27058.34,26811.2,26749.18,26811.2,27120.11,26943.29,27025.88
2019-10-17,27112.16,26972.31,26811.2,26943.29,27058.34,26970.29,26770.2
2019-10-18,27018.25,27032.38,26943.29,26970.29,27112.16,26770.13,26827.64
2019-10-21,26852.67,27004.49,26970.29,26770.13,27018.25,26747.62,26788.1
2019-10-22,26946.64,26852.67,26770.13,26747.62,26852.67,26782.61,26833.95
2019-10-23,26896.89,26850.43,26747.62,26782.61,26946.64,26745.0,26805.53
2019-10-24,26931.78,26835.24,26782.61,26745.0,26896.89,26714.34,26958.06
2019-10-25,27015.37,26893.93,26745.0,26714.34,26931.78,26765.68,27090.72
2019-10-28,27167.88,26789.61,26714.34,26765.68,27015.37,27028.71,27071.42
2019-10-29,27165.94,27040.33,26765.68,27028.71,27167.88,27039.76,27186.69
2019-10-30,27204.36,27061.07,27028.71,27039.76,27165.94,26999.64,27046.23
2019-10-31,27188.37,27110.71,27039.76,26999.64,27204.36,26918.29,27347.36
2019-11-01,27347.43,27188.37,26999.64,26918.29,27188.37,27142.95,27462.11
2019-11-04,27517.58,27142.95,26918.29,27142.95,27347.43,27402.06,27492.63
2019-11-05,27560.36,27402.06,27142.95,27402.06,27517.58,27453.55,27492.56
2019-11-06,27526.05,27500.23,27402.06,27453.55,27560.36,27407.81,27674.8
2019-11-07,27774.67,27502.74,27453.55,27407.81,27526.05,27590.16,27681.24
2019-11-08,27694.95,27590.16,27407.81,27590.16,27774.67,27578.97,27691.49
2019-11-11,27714.39,27686.2,27590.16,27578.97,27694.95,27517.67,27691.49
2019-11-12,27770.86,27580.66,27578.97,27517.67,27714.39,27635.32,27783.59
2019-11-13,27806.4,27701.59,27517.67,27635.32,27770.86,27587.2,27781.96
2019-11-14,27800.71,27622.04,27635.32,27587.2,27806.4,27676.97,28004.89
2019-11-15,28004.89,27757.2,27587.2,27676.97,27800.71,27843.54,28036.22
2019-11-18,28040.97,27843.54,27676.97,27843.54,28004.89,27969.24,27934.02
2019-11-19,28090.21,27993.22,27843.54,27969.24,28040.97,27894.52,27821.09
